,level_0,index,CASEID,POINT_X,POINT_Y,YEAR_,LOCATION,CHPTYPE,DAYWEEK,CRASHSEV,VIOLCAT,KILLED,INJURED,WEATHER1,PEDCOL,BICCOL,MCCOL,TRUCKCOL,ETOH,TIMECAT,MONTH_,CRASHTYP,INVOLVE,PED,PRIMARYRD,SECONDRD,DISTANCE,DIRECT,INTERSECT_,PROCDATE,JURIS,DATE_,TIME_,BADGE,JURIDIST,SHIFT,POP,SPECIAL,BEATTYPE,LAPDDIV,BEATCLAS,BEATNUMB,WEATHER2,STATEHW,CALTRANC,CALTRAND,STROUTE,ROUTESUF,POSTPRE,POSTMILE,LOCATYPE,RAMP,SIDEHW,TOWAWAY,PARTIES,PCF,VIOLCODE,VIOL,VIOLSUB,HITRUN,ROADSURF,RDCOND1,RDCOND2,LIGHTING,RIGHTWAY,CHPRDTYP,NOTPRIV,STFAULT,CHPFAULT,SEVINJ,OTHERINJ,COP,PEDKILL,PEDINJ,BICKILL,BICINJ,MCKILL,MCINJURE,RAMP1,RAMP2,CITY,COUNTY,STATE,X_CHP,Y_CHP,AvgVAGE,VAGE_Minor,VAGE_Working,VAGE_Senior,MobilLimAge,F_M_VSEX,F_F_VSEX,F_A_PRACE,F_H_PRACE,F_W_PRACE,F_O_PRACE,F_B_PRACE,F_E_MOVEMENT,F_B_MOVEMENT,F_A_MOVEMENT,F_D_MOVEMENT,F_P_MOVEMENT,F_O_MOVEMENT,F_H_MOVEMENT,F_L_MOVEMENT,F_F_MOVEMENT,F_R_MOVEMENT,F_J_MOVEMENT,F_Q_MOVEMENT,F_G_MOVEMENT,F_C_MOVEMENT,F_M_MOVEMENT,F_N_MOVEMENT,F_K_MOVEMENT,F_I_MOVEMENT,F_A_VEHTYPE,F_I_VEHTYPE,F_L_VEHTYPE,F_D_VEHTYPE,F_C_VEHTYPE,F_N_VEHTYPE,F_F_VEHTYPE,F_J_VEHTYPE,F_G_VEHTYPE,F_B_VEHTYPE,F_M_VEHTYPE,F_E_VEHTYPE,F_H_VEHTYPE,PrimeModeClass
2826,2826,2826,5518108,-122.03330648,37.401447792,2012,4316,3,2,4,03,0,2,A,,,,,,2100,2,C,C,A,RT 237,MATHILDA AV,1300,W,N,2013-09-19,9340,2012-02-14,1800,018880,,2,6,0,1,,2,220,F,Y,SCL,4,237,-,-,2.74,H,-,E,Y,3,A,-,22350,,N,A,H,-,D,D,1,Y,A,01,0,0,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.03121999999999,37.40195,39.0,,2.0,,,1.0,1.0,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2827,2827,2827,5504193,-122.060950853,37.33255067,2012,4316,1,7,4,07,0,1,A,,,,,,1200,2,B,C,A,RT 280,RT 85,1300,W,N,2013-10-09,9340,2012-02-05,1114,20154,,1,6,0,1,,2,282,-,Y,SCL,4,280,-,-,10.99,H,-,S,Y,2,A,-,21658,A,N,A,H,-,A,D,1,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.0604,37.3324,32.0,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,Motor Vehicle
2828,2828,2828,5501154,-122.060925609,37.353100709,2012,4316,3,6,4,-,0,1,A,,,,,,2100,2,C,C,A,RT 85,FREMONT AV,175,N,N,2013-10-07,9340,2012-02-04,1830,19997,,2,6,0,1,,2,085,-,Y,SCL,4,85,-,R,19.92,H,-,N,Y,4,A,-,0,,M,A,H,-,C,D,6,Y,A,08,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.06163000000001,37.354820000000004,64.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2829,2829,2829,5500511,-121.996152626,37.3597586703,2012,4316,4,2,4,10,0,1,B,Y,,,,,900,1,G,B,B,LAWRENCE EXPWY,CABRILLO AV,5,N,N,2013-09-17,9340,2012-01-24,645,20204,,1,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,N,2,A,-,21950,A,N,A,H,-,B,A,0,Y,A,01,0,0,1,0,1,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99600000000001,37.35989,53.0,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,Pedestrian
2830,2830,2830,5495520,-121.99599940899999,37.3814290776,2012,4316,4,5,3,03,0,1,B,,,,,,1800,1,C,C,A,LAWRENCE EXPWY,ARQUES AV,300,N,N,2013-09-17,9340,2012-01-20,1615,020205,,2,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,Y,3,A,-,22350,,F,A,H,-,A,D,0,Y,-,99,0,1,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99616,37.381479999999996,44.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2831,2831,2831,5494771,-122.032769801,37.399930958,2012,4316,2,6,3,03,0,1,A,,,,,,900,1,F,A,A,RT 101,RT 237,350,S,N,2013-09-20,9340,2012-01-28,620,19926,,1,6,0,1,,2,120,-,Y,SCL,4,101,-,-,46.01,H,-,S,Y,1,A,-,22350,,N,B,H,-,A,D,1,Y,A,07,0,1,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.03286000000001,37.39985,39.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,Motor Vehicle
2832,2832,2832,5494310,-121.996162361,37.3594703229,2012,4316,4,2,4,03,0,1,A,,,,,,1200,1,C,C,A,LAWRENCE EXPWY,POINCIANA AV,100,S,N,2013-09-17,9340,2012-01-10,1140,20204,,1,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,Y,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,08,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99628,37.35783,24.333333333333332,1.0,2.0,,1.0,1.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2833,2833,2833,5489821,-122.052708293,37.33317993,2012,4316,1,3,4,07,0,1,A,,,,Y,,900,2,B,C,A,RT 280,RT 85,455,S,N,2013-10-09,9340,2012-02-22,700,18665,,1,6,0,1,,2,282,-,Y,SCL,4,280,-,-,10.65,H,-,N,Y,2,A,-,21658,A,N,A,H,-,A,D,1,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.05176000000002,37.33351,44.0,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,Motor Vehicle
2834,2834,2834,5489816,-122.00872305899999,37.394664983,2012,4316,2,6,4,08,0,1,B,,,,,,900,2,E,I,A,RT 101,FAIR OAKS AV,80,S,N,2013-09-16,9340,2012-02-11,810,20205,,1,6,0,1,,2,120,-,Y,SCL,4,101,-,-,44.701,R,2,S,Y,1,A,-,22107,,N,B,H,-,A,D,1,Y,D,22,0,0,1,0,0,0,0,0,0,FR,-,SUNNYVALE,SANTA CLARA,CA,-122.01238000000001,37.39438,49.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,Motor Vehicle
2835,2835,2835,5487504,-122.061806889,37.35438604,2012,4316,3,3,4,03,0,1,A,,,,,,1800,2,C,C,A,RT85,FREMONT AV,450,N,N,2013-09-18,9340,2012-02-15,1530,19585,,2,6,0,1,,2,085,-,Y,SCL,4,85,-,R,19.98,H,-,S,Y,3,A,-,22350,,N,A,H,-,A,D,6,Y,A,08,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.06147,37.35369,32.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,Motor Vehicle
2836,2836,2836,5485796,-122.024096699,37.403667709000004,2012,4316,3,5,4,03,0,2,A,,,,,,2100,1,C,C,A,RT 237,MATHILDA AV,500,E,N,2013-09-12,9340,2012-01-06,1830,19982,,2,6,0,1,,2,220,-,Y,SCL,4,237,-,-,3.11,H,-,W,Y,2,A,-,22350,,N,A,H,-,C,A,1,Y,A,01,0,0,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.02328,37.40385,37.5,,2.0,,,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2837,2837,2837,5485586,-121.991553055,37.389984984,2012,4316,2,7,4,03,0,1,C,,,,,,2400,1,E,I,A,RT 101,LAWRENCE EXPY,400,S,N,2013-09-20,9340,2012-01-22,2220,18778,,3,6,0,1,,2,120,-,Y,SCL,4,101,-,-,43.753,R,2,N,Y,1,A,-,22350,,N,B,H,-,C,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,TO,-,SUNNYVALE,SANTA CLARA,CA,-121.99491,37.3917,24.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,Motor Vehicle
2838,2838,2838,5482131,-121.996638998,37.409753364000004,2012,4316,3,6,3,01,0,1,B,,,Y,,Y,2400,1,F,A,A,RT 237,LAWRENCE EXPWY,400,E,N,2013-09-12,9340,2012-01-21,2350,019378,,3,6,0,1,,2,240,-,Y,SCL,4,237,-,R,4.68,H,-,W,Y,1,A,-,23152,A,N,A,H,-,D,C,1,Y,C,02,0,1,0,0,0,0,0,0,1,-,-,SUNNYVALE,SANTA CLARA,CA,-121.98653999999999,37.37659,67.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,Motor Vehicle
2839,2839,2839,5460822,-122.01632016100001,37.396536710999996,2012,4316,2,3,3,03,0,3,A,,,,,,1200,1,C,C,A,RT 101,FAIR OAKS AV,500,N,N,2013-09-20,9340,2012-01-18,1140,19331,,1,6,0,1,,2,120,-,Y,SCL,4,101,-,-,44.92,H,-,N,Y,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,1,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.01518999999999,37.3964,61.0,,1.0,2.0,2.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2840,2840,2840,5458701,-122.00971306,37.406734985,2012,4316,3,2,4,07,0,1,A,,,,,,2100,1,B,C,A,RT 237,FAIROAKS AV,400,E,N,2013-09-12,9340,2012-01-31,1839,18880,,2,6,0,1,,2,220,-,Y,SCL,4,237,-,R,4.05,H,-,E,Y,4,A,-,21658,A,N,A,H,-,D,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.00823000000001,37.40699,18.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,3.0,,,1.0,,,,,,,,,,Motor Vehicle
2841,2841,2841,5458693,-122.012977979,37.405984103,2012,4316,3,4,2,01,0,1,A,,,,,Y,900,2,E,I,A,RT 237,FAIR OAKS AV,595,W,N,2013-10-02,9340,2012-02-02,827,18680,,1,6,0,1,,2,220,-,Y,SCL,4,237,-,R,3.86,H,-,E,Y,2,A,-,23152,A,N,A,H,-,A,D,1,Y,D,22,1,0,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.01183,37.40617,38.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,Motor Vehicle
2842,2842,2842,6463594,-121.99038190000002,37.389649299999995,2013,4316,2,5,3,08,0,2,A,,,,,,300,11,E,I,A,RT 101,LAWRENCE EXPY,1000,S,N,2014-05-19,9340,2013-11-22,124,20660,,3,6,0,1,,2,120,-,Y,SCL,4,101,-,-,43.65,H,-,N,Y,1,A,-,22107,,N,A,H,-,C,D,1,Y,A,01,0,1,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99242,37.39018,27.5,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,Motor Vehicle
2843,2843,2843,6331941,-122.04174609999998,37.4020868,2013,4316,2,5,4,03,0,1,B,,,,,,2100,12,C,C,A,RT 101,RT 237,1000,N,N,2014-06-18,9340,2013-12-06,1820,20554,,2,6,0,1,,2,120,-,Y,SCL,4,101,-,-,46.4,H,-,N,Y,2,A,-,22350,,N,A,H,-,D,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.04016000000001,37.40184,17.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2844,2844,2844,6322564,-122.00026310000001,37.392334999999996,2013,4316,2,7,3,01,0,1,A,,,,,Y,2400,12,E,I,A,RT 101,LAWRENCE EXPWY,400,N,N,2014-05-27,9340,2013-12-08,2220,020514,,3,6,0,1,,2,120,-,Y,SCL,4,101,-,-,43.953,R,2,S,Y,1,A,-,23152,A,N,A,H,-,D,D,1,Y,A,07,0,1,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99708000000001,37.39073,30.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,Motor Vehicle
2845,2845,2845,6322514,-122.00268159999999,37.4084657,2013,4316,3,3,4,03,0,1,A,,,,,,900,12,C,C,A,RT 237,LAWRENCE EXPWY,800,W,N,2015-01-06,9340,2013-12-04,820,18374,,1,6,0,1,,2,220,-,Y,SCL,4,237,-,R,4.45,H,-,W,N,3,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.00169,37.408770000000004,41.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2846,2846,2846,6321823,-122.0597827,37.34367329999999,2013,4316,3,2,3,03,0,1,A,,,Y,,,900,11,C,C,A,RT 85,FREMONT AV,3168,S,N,2014-03-29,9340,2013-11-05,810,12004,,1,6,0,1,,2,085,-,Y,SCL,4,85,-,R,19.256,H,-,N,Y,2,A,-,22350,,N,A,H,-,A,D,6,Y,C,02,0,1,0,0,0,0,0,0,1,-,-,SUNNYVALE,SANTA CLARA,CA,0.0,0.0,42.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,Motor Vehicle
2847,2847,2847,6290991,-122.017253,37.3853149,2013,4316,0,3,1,-,1,1,A,,,,,,2400,10,D,C,A,FAIR OAKS AV,MAUDE AV,0,,Y,2014-07-21,4316,2013-10-23,2222,14461,27,5,6,0,0,,0,002,-,N,,0,0,,,0.0,,,,Y,2,A,-,0,,N,A,H,-,C,A,0,Y,A,07,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,0.0,0.0,59.5,,2.0,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2848,2848,2848,6288799,-121.99199080000001,37.3899164,2013,4316,4,5,4,01,0,2,A,,,,,Y,2400,11,C,C,A,LAWRENCE EXPWY,RT 101,400,S,N,2014-05-21,9340,2013-11-15,2339,20491,,3,6,0,2,,2,610,-,Y,SCL,4,101,-,-,43.78,H,-,S,Y,2,A,-,23152,A,N,A,H,-,C,A,1,Y,A,07,0,0,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99648,37.38973,28.333333333333332,,3.0,,,,3.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2849,2849,2849,6288771,-122.0087231,37.394665,2013,4316,2,3,4,08,0,1,B,,,,,,900,11,E,I,A,RT 101,N FAIR OAKS AV,210,S,N,2014-05-21,9340,2013-11-20,715,18562,,1,6,0,1,,2,120,-,Y,SCL,4,101,-,-,44.701,R,2,S,Y,1,A,-,22107,,N,B,H,-,A,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,FR,-,SUNNYVALE,SANTA CLARA,CA,-122.01185,37.39465,29.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,Motor Vehicle
2850,2850,2850,6286278,-122.02085,37.4043352,2013,4316,3,4,4,03,0,2,B,,,,,,900,11,C,C,A,RT 237,MATHILDA AV,1320,E,N,2014-05-08,9340,2013-11-14,652,020091,,1,6,0,1,,2,230,-,Y,SCL,4,237,-,-,3.27,H,-,W,Y,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,0,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.02271,37.40401,48.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2851,2851,2851,6286242,-122.03840339999999,37.401175099999996,2013,4316,2,2,3,03,0,1,A,,,,,,1800,11,C,C,A,RT101,RT 237,800,N,N,2014-05-08,9340,2013-11-12,1540,019377,,2,6,0,1,,2,120,-,Y,SCL,4,101,-,-,46.28,H,-,S,Y,3,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,1,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.03953999999999,37.40133,34.5,,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2852,2852,2852,6279941,-121.99038190000002,37.389649299999995,2013,4316,2,5,3,03,0,2,A,,,,,,300,11,D,C,A,RT 101,LAWRENCE EXPWY,970,S,N,2014-05-02,9340,2013-11-22,125,20660,,3,6,0,1,,2,120,-,Y,SCL,4,101,-,-,43.65,H,-,N,Y,2,A,-,22350,,N,A,H,-,C,D,1,Y,D,22,0,1,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99251000000001,37.390229999999995,27.5,,2.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,Motor Vehicle
2853,2853,2853,6275092,-122.03451310000001,37.400515000000006,2013,4316,2,2,3,08,0,1,A,,,,,,2500,11,E,I,A,RT101,RT 237,86,N,N,2014-05-08,9340,2013-11-12,2500,19509,,4,6,0,1,,2,120,-,Y,SCL,4,101,-,-,46.153999999999996,R,2,N,Y,1,A,-,22107,,N,A,H,-,A,D,1,Y,D,22,0,1,0,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.0342,37.40187,29.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,Motor Vehicle
2854,2854,2854,6271094,-122.01626709999998,37.3317403,2013,4316,1,2,4,03,0,1,B,,,,,,900,10,C,C,A,RT 280,WOLFE RD,600,N,N,2014-04-18,9340,2013-10-22,650,19986,,1,6,0,1,,2,282,-,Y,SCL,4,280,-,-,8.49,H,-,N,Y,3,A,-,22350,,N,A,H,-,D,D,1,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.0153,37.33133,33.0,,1.0,,,,1.0,,2.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,Motor Vehicle
2855,2855,2855,6270057,-121.99996750000001,37.3922541,2013,4316,2,4,4,03,0,1,A,,,,,,1800,11,C,C,A,RT101,LAWRENCE EXP,500,N,N,2014-04-29,9340,2013-11-07,1645,019377,,2,6,0,1,,2,120,-,Y,SCL,4,101,-,-,43.95,H,-,S,N,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.00273999999999,37.39291,27.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2856,2856,2856,6263425,-122.05282859999998,37.3296328,2013,4316,3,3,4,03,0,1,A,,,,,,2100,10,C,C,A,RT85,STEVENS CREEK BL,1100,N,N,2014-04-22,9340,2013-10-30,1940,18680,,2,6,0,1,,2,085,-,Y,SCL,4,85,-,R,18.201,R,1,N,N,2,A,-,22350,,N,A,H,-,D,D,6,Y,A,01,0,0,1,0,0,0,0,0,0,TO,-,SUNNYVALE,SANTA CLARA,CA,-122.05214,37.32956,43.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2857,2857,2857,6263421,-121.9960334,37.37721129999999,2013,4316,4,4,4,03,0,2,A,,,,,,1200,10,C,C,A,LAWRENCE EXPWY,CENTRAL EXPWY,180,S,N,2014-04-22,9340,2013-10-31,945,20302,,1,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,Y,5,A,-,22350,,N,A,H,-,A,D,0,Y,A,01,0,0,2,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99524,37.38997,42.5,,2.0,,,2.0,,4.0,,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,Motor Vehicle
2858,2858,2858,6263322,-122.05926809999998,37.3368884,2013,4316,3,3,4,03,0,1,A,,,,,,900,10,C,C,A,RT 85,HOMESTEAD RD,750,S,N,2014-04-30,9340,2013-10-30,815,017641,,1,6,0,1,,2,085,-,Y,SCL,4,85,-,R,18.72,H,-,N,N,3,A,-,22350,,N,A,H,-,A,D,6,Y,A,07,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.05796000000001,37.33446,53.0,,1.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,Motor Vehicle
2859,2859,2859,6263314,-122.02710900000001,37.3986893,2013,4316,2,3,4,03,0,1,A,,,,,,1800,10,C,C,A,RT 101,MATHILDA AV,250,N,N,2014-04-30,9340,2013-10-30,1745,19376,,2,6,0,1,,2,120,-,Y,SCL,4,101,-,-,45.73,H,-,S,Y,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.01652,37.24163,32.0,,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2860,2860,2860,6261906,-122.0475031,37.334005,2013,4316,3,2,3,03,0,1,A,,,Y,,,1800,10,E,I,A,RT85,STELLING RD,2000,N,N,2014-04-22,9340,2013-10-22,1656,18680,,2,6,0,1,,2,085,-,Y,SCL,4,280,-,-,10.380999999999998,R,3,S,Y,1,A,-,22350,,N,A,H,-,A,D,1,Y,C,02,0,1,0,0,0,0,0,0,1,-,-,SUNNYVALE,SANTA CLARA,CA,-122.05085,37.33298,36.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Motor Vehicle
2861,2861,2861,6261842,-121.99605509999999,37.3762696,2013,4316,4,5,4,07,0,1,A,,,,,,1800,10,B,C,A,LAWRENCE EXPWY,RYDER ST,100,N,N,2014-04-22,9340,2013-10-18,1630,20494,,2,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,Y,2,A,-,21658,A,N,A,H,-,A,D,0,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99571,37.37968,59.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2862,2862,2862,6260252,-121.996023,37.3868249,2013,4316,4,4,4,09,0,1,A,,,,,,900,9,A,C,A,LAWRENCE EXPY,OAKMEAD PKWY,0,,Y,2014-04-14,9340,2013-09-26,800,20609,,1,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,Y,2,A,-,21453,C,N,A,H,-,A,A,0,Y,A,08,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.99587,37.38684,51.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2863,2863,2863,6256458,-121.9957713,37.384083600000004,2013,4316,4,3,4,03,0,1,A,,,,,,1500,10,C,C,A,LAWRENCE EXPWY,TITAN WY,25,N,N,2014-04-30,9340,2013-10-16,1245,20302,,1,6,0,2,,2,610,-,N,,0,0,,,0.0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,01,0,0,1,0,0,0,0,0,0,FR,-,SUNNYVALE,SANTA CLARA,CA,-121.99563,37.38397,54.0,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2864,2864,2864,6256146,-121.99610320000001,37.3611177,2013,4316,4,7,4,03,0,1,A,,,,Y,,1500,10,C,C,A,LAWRENCE EXPWY,POINCIANA AV,500,N,N,2014-04-28,9340,2013-10-20,1210,20208,,1,6,0,2,,2,610,-,Y,,0,0,,,0.0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,F,26,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-121.9961,37.3621,54.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,Motor Vehicle
2865,2865,2865,6254124,-122.0114236,37.406340500000006,2013,4316,3,2,4,03,0,1,A,,,,,,1800,10,C,C,A,RT 237,FAIR OAKS DR,100,W,N,2014-04-25,9340,2013-10-15,1710,19376,,2,6,0,1,,2,230,-,Y,SCL,4,237,-,R,3.95,H,-,E,N,2,A,-,22350,,N,A,H,-,A,D,1,Y,A,01,0,0,1,0,0,0,0,0,0,-,-,SUNNYVALE,SANTA CLARA,CA,-122.00599,37.244,24.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,Motor Vehicle
2866,2866,2866,6254108,-122.00689299999999,37.394183399999996,2013,4316,2,4,2,03,0,1,A,,,Y,,,2400,10,E,J,A,RT 101,N FAIR OAKS AV,1528,S,N,2014-04-24,9340,2013-10-03,2358,20067,,3,6,0,1,,2,120,-,Y,SCL,4,101,-,-,44.54,H,-,S,Y,1,A,-,22350,,N,A,C,-,D,D,1,Y,C,02,1,0,0,0,0,0,0,0,1,-,-,SUNNYVALE,SANTA CLARA,CA,-122.00448999999999,37.39346,22.0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Motor Vehicle
