"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"4631568",1,"1","N","M",26,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2007,"TOYOTA","A","01","00","A",,"-","-",2010
"4635160",1,"-","Y","M",24,"A","-","N","L","G","N","-","3","-","-","-",,,"N","-",0,1,"R",1993,"BMW","A","01","00","H",,"-","-",2010
"4638907",2,"1","N","F",47,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"HONDA","-","-","00","H",,"-","-",2010
"4638907",1,"1","Y","M",29,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"L",2003,"TOYOTA","-","-","00","H",,"-","-",2010
"4639311",5,"1","N","M",47,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2007,"BMW","A","01","00","W",,"-","-",2010
"4639311",4,"1","N","M",62,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2007,"HONDA","A","01","00","W",,"-","-",2010
"4639311",3,"1","N","F",39,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2003,"TOYOTA","A","01","00","O",,"-","-",2010
"4639311",2,"1","N","M",66,"A","-","W","P","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1991,"HONDA","A","01","00","W",,"-","-",2010
"4639311",1,"1","Y","M",34,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2000,"LEXUS","A","01","00","A",,"-","-",2010
"4647383",2,"1","N","F",41,"A","-","N","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"H",2003,"KIA","A","01","00","O",,"-","-",2010
"4647383",1,"1","Y","M",46,"A","-","N","P","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1989,"MAZDA","A","01","00","W",,"-","-",2010
"4648522",2,"1","N","M",22,"A","-","S","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2008,"HONDA","C","02","00","H",,"-","-",2010
"4648522",1,"1","Y","M",18,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2007,"TOYOTA","A","01","00","W",,"-","-",2010
"4651590",2,"1","N","F",45,"A","-","N","G","A","Y","-","3","-","-","-",,,"H","-",0,0,"E",2001,"CHEVROLET","A","07","00","O",,"-","-",2010
"4651590",1,"1","Y","M",76,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"TOYOTA","A","01","00","A",,"-","-",2010
"4654345",2,"5","N","-",998,"-","-","N","-","-","O","-","-","-","-","-",,,"I","-",0,0,"A",1993,"BMW","A","01","00",,,"-","-",2010
"4654345",1,"1","Y","M",34,"A","-","N","L","G","N","-","3","-","-","-",,,"N","-",0,1,"B",2009,"CHEVROLET","A","01","00","A",,"-","-",2010
"4665145",2,"1","N","F",75,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1997,"NISSAN","D","22","00","W",,"-","-",2010
"4665145",1,"1","Y","M",27,"A","-","N","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2006,"TRIUMPH","C","02","00","W",,"-","-",2010
"4666328",2,"1","N","M",52,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2000,"TOYOTA","A","01","00","W",,"-","-",2010
"4666328",1,"1","Y","F",29,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2007,"NISSAN","A","07","00","O",,"-","-",2010
"4666336",2,"1","N","M",41,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1995,"NISSAN","A","01","00","W",,"-","-",2010
"4666336",1,"1","Y","F",56,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2010,"CHEVROLET","A","01","00","A",,"-","-",2010
"4666348",2,"1","N","F",44,"A","-","E","L","C","Y","-","3","-","-","-",,,"N","-",0,1,"E",2004,"HYUNDAI","A","01","00","O",,"-","-",2010
"4666348",1,"1","Y","M",41,"A","-","S","M","C","Y","-","3","-","-","-",,,"N","-",0,0,"B",2007,"TOYOTA","A","01","00","O",,"-","-",2010
"4666356",2,"2","N","M",10,"A","-","N","-","-","O","-","3","-",,"35",21954,"A","A","N",0,1,"R",0,"-","N","60","00","H",,"-","-",2010
"4666356",1,"1","Y","M",43,"A","-","E","M","G","Y","-","3","-","-","-",,,"-","-",0,0,"B",2008,"LEXUS","A","01","00","W",,"-","-",2010
"4666360",3,"1","N","M",51,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1995,"FORD","A","07","00","W",,"-","-",2010
"4666360",2,"1","N","M",46,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",1999,"TOYOTA","A","01","00","W",,"-","-",2010
"4666360",1,"1","Y","M",31,"A","-","S","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2007,"YAMAHA","C","02","00","W",,"-","-",2010
"4666583",2,"1","N","F",33,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"HONDA","A","01","00","A",,"-","-",2010
"4666583",1,"1","Y","M",46,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1994,"CHEVROLET","D","22","00","W",,"-","-",2010
"4666587",2,"1","N","F",21,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2003,"HONDA","A","01","00","H",,"-","-",2010
"4666587",1,"1","Y","M",25,"A","-","E","M","G","Y","-","3","-","-","-",,,"F","-",0,0,"B",2003,"FORD","A","01","00","W","-","-","-",2010
"4666599",2,"1","N","F",19,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1998,"TOYOTA","A","01","00","W",,"-","-",2010
"4666599",1,"4","Y","M",45,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","L","04","00","O",,"-","-",2010
"4666611",2,"3","N","-",998,"H","H","N","-","-","O","-","3","-","-","-",,,"N","-",0,0,"O",1998,"TOYOTA","A","07","00",,,"-","-",2010
"4666611",1,"1","N","F",19,"B","-","N","M","B","Y","-","-","-",,"31",22107,,"A","-",0,1,"E",2004,"MITSUBISHI","A","07","00","O",,"-","-",2010
"4666615",2,"1","N","M",56,"A","-","W","G","M","Y","-","3","-","-","-",,,"N","-",0,0,"D",1996,"TOYOTA","A","01","00",,,"-","-",2010
"4666615",1,"4","Y","M",33,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"Q",0,"-","L","04","00","H",,"-","-",2010
"4666619",2,"1","N","M",63,"A","-","E","M","C","Y","-","3","-","-","-",,,"N","-",0,0,"L",2003,"LEXUS","-","-","00","W",,"-","-",2010
"4666619",1,"2","Y","F",44,"A","-","N","-","-","O","-","3","-","-","-",,,"F","-",0,1,"R",0,"-","N","60","00","H","K","-","-",2010
"4670320",3,"3","N","-",998,"H","H","N","-","-","O","-","3","-","-","-",,,"N","-",0,0,"O",2006,"TOYOTA","A","08","00",,,"-","-",2010
"4670320",2,"1","N","F",77,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1999,"ACURA","A","01","00","O",,"-","-",2010
"4670320",1,"1","Y","F",57,"A","-","E","L","G","N","-","3","-","-","-",,,"N","-",0,1,"L",1997,"VOLVO","A","01","00","O",,"-","-",2010
"4670321",2,"1","N","M",32,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"H",2002,"GMC","A","08","00","H",,"-","-",2010
"4670321",1,"1","Y","M",22,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,0,"B",2002,"GMC","A","08","00","H",,"-","-",2010
"4670325",2,"1","N","M",19,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1992,"HONDA","A","01","00","H",,"-","-",2010
"4670325",1,"1","Y","F",30,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1997,"TOYOTA","A","01","00","A",,"-","-",2010
"4670333",2,"1","N","M",27,"A","-","N","-","-","Y","-","3","-","-","-",,,"N","-",0,1,"B",2007,"YAMAHA","C","02","00","O",,"-","-",2010
"4670333",1,"1","Y","M",55,"B","-","S","M","G","Y","-","3","-","-","-",,,"A","N",0,0,"E",1995,"FORD","D","22","00",,,"-","-",2010
"4670374",1,"1","Y","M",27,"B","-","N","L","B","Y","-","-","-","-","-",,,"N","-",0,1,"B",1998,"GMC","D","22","00","W",,"-","-",2010
"4678455",1,"1","Y","F",18,"A","-","N","L","G","N","-","3","-","-","-",,,"H","-",0,2,"B",1994,"BMW","A","01","00","B",,"-","-",2010
"4678820",1,"1","Y","M",29,"B","-","E","M","G","Y","-","-","-",,"31",22107,,"A","F",0,1,"B",2005,"PONTIAC","A","01","00","H","D","-","-",2010
"4678824",2,"1","N","M",20,"A","-","E","G","M","Y","-","-","-","-","-",,,"N","-",0,0,"B",1985,"CHEVROLET","A","01","00","O",,"-","-",2010
"4678824",1,"1","Y","M",79,"A","-","E","M","D","Y","-","-","-",,"53",22106,,"A","N",0,1,"B",1993,"TOYOTA","A","01","00","W",,"-","-",2010
"4678828",2,"4","N","M",18,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","L","04","00","O",,"-","-",2010
"4678828",1,"1","Y","M",34,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"D",2000,"JEEP","A","07","00","A",,"-","-",2010
"4678835",2,"1","N","M",60,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"A",1999,"TOYOTA","A","07","00","A",,"-","-",2010
"4678835",1,"1","Y","F",23,"A","-","E","L","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",2002,"SATURN","A","07","00","H",,"-","-",2010
"4678839",2,"1","N","F",37,"A","-","N","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",2005,"TOYOTA","A","01","00","H",,"-","-",2010
"4678839",1,"1","Y","F",29,"A","-","S","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"F",2006,"HONDA","A","01","00","A",,"-","-",2010
"4678843",1,"4","Y","M",67,"A","-","W","-","-","O","-","3","-","-","-",,,"A","N",0,1,"B",0,"-","L","04","00","H",,"-","-",2010
"4689203",2,"1","N","F",26,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",2005,"TOYOTA","B","01","01","A",,"-","-",2010
"4689203",1,"1","Y","M",25,"A","-","E","P","A","Y","-","3","-","-","-",,,"N","-",0,1,"J",2003,"-","C","02","02","O",,"-","-",2010
"4689211",3,"1","N","F",31,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2007,"TOYOTA","A","07","00","H",,"-","-",2010
"4689211",2,"1","N","M",51,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2003,"FORD","A","01","00","O",,"-","-",2010
"4689211",1,"1","Y","M",22,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1988,"HONDA","A","01","00","W",,"-","-",2010
"4689215",2,"1","N","F",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1998,"HONDA","A","01","00","W",,"-","-",2010
"4689215",1,"1","Y","M",49,"A","-","N","M","G","Y","-","3","-","-","-",,,"F","-",0,0,"A",2000,"LEXUS","A","01","00",,"-","-","-",2010
"4689223",3,"1","N","M",36,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2005,"TOYOTA","A","01","00","H",,"-","-",2010
"4689223",2,"1","N","M",60,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2000,"MITSUBISHI","A","07","00","A",,"-","-",2010
"4689223",1,"1","Y","M",31,"A","-","E","M","G",,"-","3","-","-","-",,,"-","-",0,0,"H",1998,"FORD","A","01","00","W",,"-","-",2010
"4689227",2,"1","N","F",30,"A","-","W","G","-","Y","A","-","-","-","-",,,"N","-",0,1,"B",2006,"TOYOTA","-",,,"W",,"-","-",2010
"4689227",1,"1","Y","F",53,"A","-","E","G","-","Y","A","-","-","-","-",,,"N","-",0,1,"E",2004,"HONDA","-",,,,,"-","-",2010
"4689270",1,"1","Y","M",32,"B","-","S","L","G",,"-","-","-","-","-",,,"N","-",0,2,"B",2007,"GMC","D","22","00","H",,"-","-",2010
"4689274",2,"1","N","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,0,"B",2001,"PACE ARROW","-","-","00","H",,"-","-",2010
"4689274",1,"1","Y","F",19,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"J",2004,"CHRYSLER","A","01","00","W",,"-","-",2010
"4694341",2,"1","N","M",50,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2002,"CHEVROLET","A","07","00","H",,"-","-",2010
"4694341",1,"1","Y","M",18,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",1993,"TOYOTA","A","01","00","H",,"-","-",2010
"4695051",2,"2","Y","F",68,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","N","60","00","A",,"-","-",2010
"4695051",1,"1","N","F",72,"A","-","S","M","G","Y","-","3","-","-","-",,,"E","-",0,0,"L",1996,"NISSAN","A","01","00","A",,"-","-",2010
"4695055",2,"1","N","M",23,"A","-","E","M","G","Y","-","-","-","-","-",,,"-","-",0,1,"A",2004,"HONDA","A","01","00","W",,"-","-",2010
"4695055",1,"1","Y","F",57,"-","E","E","M","G","Y","-","-","-","-","-",,,"-","-",0,1,"H",2001,"MERCEDES-BENZ","A","07","00","W",,"-","-",2010
"4695059",2,"1","N","M",51,"A","-","S","M","G",,"-","3","-","-","-",,,"N","-",0,2,"B",1998,"TOYOTA","D","22","00","A",,"-","-",2010
"4695059",1,"1","Y","M",51,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2001,"FORD","A","07","00","H",,"-","-",2010
"4696889",2,"2","N","F",25,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"-",0,"-","N","60","00","A",,"-","-",2010
"4696889",1,"1","Y","M",30,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2005,"HONDA","A","01","00","A",,"-","-",2010
"4696893",2,"1","N","M",48,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2006,"HONDA","A","01","00","A",,"-","-",2010
"4696893",1,"1","Y","M",43,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",1998,"NISSAN","A","01","00","O",,"-","-",2010
"4696913",2,"1","N","F",32,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2004,"TOYOTA","-","-","00","O",,"-","-",2010
"4696913",1,"1","Y","M",69,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"-",2005,"MERCEDES-BENZ","-","-","00","O",,"-","-",2010
"4696917",2,"1","N","M",47,"A","-","W","M","G","Y","-","3","-","-","-",,,"-","-",0,1,"A",1998,"NISSAN","-","-","00","A",,"-","-",2010
"4696917",1,"1","Y","-",998,"D","-","W","-","-",,"-","-","-","-","-",,,"N","-",0,0,"B",0,"-","A","08","00",,,"-","-",2010
"4704332",2,"1","N","M",18,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"TOYOTA","A","01","00","A",,"-","-",2010
"4704332",1,"1","Y","F",19,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"TOYOTA","A","01","00","W",,"-","-",2010
"4707838",2,"1","N","M",48,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2000,"TOYOTA","A","01","00","W",,"-","-",2010
"4707838",1,"1","Y","F",46,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2009,"FORD","A","01","00","W",,"-","-",2010
"4709725",3,"1","N","M",48,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1994,"CADILLAC","A","01","00","W",,"-","-",2010
"4709725",2,"1","N","F",26,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2008,"DODGE","A","01","00","W",,"-","-",2010
"4709725",1,"1","Y","M",76,"A","-","W","L","G","Y","-","3","-",,"47",12500,"A","A","N",0,0,"B",1995,"TOYOTA","A","01","00","W",,"-","-",2010
"4709776",2,"1","N","M",21,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1992,"DODGE","A","01","00","W",,"-","-",2010
"4709776",1,"1","Y","F",45,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"L",2006,"CHRYSLER","A","01","00","W",,"-","-",2010
"4709780",1,"1","N","M",43,"B","-","W","P","C",,"-","-","-",,"31",22107,,"A","H",0,1,"E",1969,"CHEVROLET","A","01","00","W",,"-","-",2010
"4712162",2,"1","N","M",49,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2006,"DODGE","D","22","00","W",,"-","-",2010
"4712162",1,"1","Y","M",42,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1997,"TOYOTA","D","22","00","H",,"-","-",2010
"4712221",2,"1","N","M",38,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"L",2008,"PORSCHE","A","01","00","W",,"-","-",2010
"4712221",1,"1","Y","M",29,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2002,"HONDA","A","01","00","A",,"-","-",2010
"4714398",2,"1","N","F",24,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1999,"CHEVROLET","A","01","00","W",,"-","-",2010
"4714398",1,"1","Y","M",42,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1994,"CHEVROLET","A","01","00","W",,"-","-",2010
"4715231",2,"2","N","M",14,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","N","60","00","H",,"-","-",2010
"4715231",1,"1","Y","M",43,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2004,"FORD","D","22","00","H",,"-","-",2010
"4715251",2,"1","N","M",31,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2008,"BMW","A","01","00","O",,"-","-",2010
"4715251",1,"1","Y","M",24,"A","-","W","M","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"B",2000,"TOYOTA","A","01","00","A",,"-","-",2010
"4715255",2,"4","N","M",27,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2010
"4715255",1,"1","Y","M",29,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1999,"FORD","A","01","00","H",,"-","-",2010
"4715259",2,"1","N","M",19,"A","-","N","M","G","N","-","3","-","-","-",,,"N","-",0,2,"B",1990,"TOYOTA","A","01","00","H",,"-","-",2010
"4715259",1,"1","Y","M",38,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",2007,"HONDA","A","01","00","A",,"-","-",2010
"4716463",3,"1","N","M",46,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1995,"TOYOTA","A","01","00","B",,"-","-",2010
"4716463",2,"1","N","M",34,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2007,"HONDA","A","07","00","O",,"-","-",2010
"4716463",1,"1","Y","M",20,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1996,"TOYOTA","A","01","00","W",,"-","-",2010
"4716670",1,"1","Y","M",21,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,2,"D",1991,"ACURA","A","01","00","H",,"-","-",2010
"4716682",2,"1","N","F",69,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1989,"TOYOTA","A","01","00","H",,"-","-",2010
"4716682",1,"1","Y","F",24,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"L",2005,"CHRYSLER","A","08","00","B",,"-","-",2010
"4716721",2,"1","N","M",60,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2002,"NISSAN","A","01","00","H",,"-","-",2010
"4716721",1,"1","Y","M",41,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2004,"HYUNDAI","A","01","00","O",,"-","-",2010
"4716725",2,"1","N","M",22,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"A",1991,"OLDSMOBILE","A","01","00","A",,"-","-",2010
"4716725",1,"1","Y","F",19,"A","-","E","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"B",2000,"TOYOTA","A","01","00","O",,"-","-",2010
"4716737",2,"1","N","M",998,"G","G","N","-","-",,"-","-","-","-","-",,,"-","-",0,0,"B",0,"-","D","22","00",,,"-","-",2010
"4716737",1,"1","Y","M",74,"A","-","N","M","G",,"-","3","-","-","-",,,"H","-",0,1,"D",1999,"TOYOTA","A","01","00","H",,"-","-",2010
"4716742",2,"1","N","F",36,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"INFINITI","A","07","00","O",,"-","-",2010
"4716742",1,"1","Y","F",34,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2006,"HYUNDAI","A","07","00","W",,"-","-",2010
"4716746",2,"1","N","M",50,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2002,"CHEVROLET","A","07","00","W",,"-","-",2010
"4716746",1,"1","Y","-",998,"G","G","W","-","-",,"-","3","-","-","-",,,"N","-",0,0,"D",0,"-","D","22","00",,,"-","-",2010
"4716754",2,"4","N","M",30,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"J",0,"-","L","04","00","O",,"-","-",2010
"4716754",1,"1","N","M",33,"A","-","W","-","-","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"LINCOLN","-","-","00","O",,"-","-",2010
"4716758",2,"1","N","F",33,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2002,"VOLKSWAGEN","A","01","00","O",,"-","-",2010
"4716758",1,"4","Y","F",12,"A","-","W","-","-","O","-","3","-","-","-",,,"N","-",0,1,"Q",0,"-","L","04","00","H",,"-","-",2010
"4716761",2,"1","N","F",47,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"FORD","A","01","00","W",,"-","-",2010
"4716761",1,"1","Y","F",49,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"L",1998,"HONDA","A","01","00","A",,"-","-",2010
"4716765",2,"1","N","F",43,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2005,"HONDA","A","01","00","W",,"-","-",2010
"4716765",1,"1","Y","F",25,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2008,"TOYOTA","A","01","00","A",,"-","-",2010
"4716766",2,"1","N","F",49,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2000,"BMW","A","01","00","A",,"-","-",2010
"4716766",1,"1","Y","F",36,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"P",2000,"NISSAN","A","01","00","O",,"-","-",2010
"4717858",2,"1","N","M",45,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2008,"TOYOTA","D","22","00","W",,"-","-",2010
"4717858",1,"1","Y","F",56,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",2003,"CHEVROLET","D","22","00","W",,"-","-",2010
"4727600",1,"1","Y","M",32,"B","-","N","M","G","Y","-","3","-",,"31",22107,,"A","H",0,2,"R",1994,"HONDA","A","01","00","H",,"-","-",2010
"4728270",1,"1","Y","M",24,"A","-","N","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2003,"HONDA","C","02","00","W",,"-","-",2010
"4729640",2,"1","Y","-",998,"G","G","W","B","-",,"-","3","-","-","-",,,"N","-",0,0,"J",0,"-","A","01","00",,,"-","-",2010
"4729640",1,"1","N","M",26,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2007,"HONDA","A","01","00","A",,"-","-",2010
"4730138",3,"1","N","F",22,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2008,"NISSAN","A","01","00","W",,"-","-",2010
"4730138",2,"1","N","F",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,0,"A",1998,"MERCEDES-BENZ","A","01","00","W",,"-","-",2010
"4730138",1,"1","Y","F",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"B",2002,"DODGE","A","08","00","W",,"-","-",2010
"4732177",1,"1","Y","F",82,"A","-","S","P","G","Y","-","3","-","-","-",,,"N","-",0,2,"E",1990,"VOLVO","A","01","00","A",,"-","-",2010
"4732177",2,"1","N","M",45,"A","-","N","P","B","Y","-","3","-","-","-",,,"N","-",0,0,"B",1987,"OTHER - TRUCK","J","43","00","O",,"-","-",2010
"4737340",1,"1","Y","M",23,"A","-","W","M","G","Y","-","3","-","-","-",,,"E","-",0,1,"L",1997,"HONDA","A","01","00","H",,"-","-",2010
"4737340",2,"1","N","F",47,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1989,"HONDA","A","01","00","H",,"-","-",2010
"4737348",1,"-","Y","M",21,"B","-","N","L","G","Y","-","-","-",,"23",21453,"A","A","-",0,0,"B",2008,"TOYOTA","A","01","00","W",,"-","-",2010
"4737348",2,"1","N","M",26,"A","-","E","M","G","Y","-","-","-","-","-",,,"-","-",0,1,"E",2001,"TOYOTA","-","-","00","A",,"-","-",2010
"4737356",1,"1","Y","M",58,"H","H","S","M","G","Y","-","3","-","-","-",,,"F","N",0,0,"A",2008,"TOYOTA","A","01","00","O","K","-","-",2010
"4737356",2,"1","N","F",68,"H","H","S","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2008,"KIA","A","08","00","W",,"-","-",2010
"4737360",1,"1","Y","F",30,"A","-","S","G","-","Y","-","-","-","-","-",,,"N","-",0,1,"B",1995,"TOYOTA","A",,,"H",,"-","-",2010
"4737465",1,"1","Y","M",43,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2000,"CADILLAC","A","07","00","A",,"-","-",2010
"4737465",2,"1","N","F",30,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2010,"AUDI","A","07","00","A",,"-","-",2010
"4737465",3,"1","N","M",35,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2009,"ACURA","A","01","00","A",,"-","-",2010
"4737469",1,"4","N","M",14,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2010
